tweet_id,cleaned_text,airline_sentiment
570249440176570368,kudo captain crew handle fustrated people deal preventable issue shortcoming maint,positive
570249435029970945,offer group pricing discount chance,neutral
570249159179145216,understand,neutral
570248991704788992,airline trouble winter amp get good customer service contact negotiate wcompanie foru,negative
570248695670841344,guess way say thank sharing help good luck happy birthday ugh,negative
570248162067107840,lot upset people freeze terminal gate agent keep wait plane beyond allowable time length,negative
570248011621609472,pilot admit delay entirely incompetence poor equip check,negative
570247871716405248,fly child,neutral
570247850858147840,yes rno departure wconnection dfw lga lax jfk,negative
570247748286435328,go compensate whose daysplan ruin delaypende cancel flightlation,negative
570247474465677312,lose find like talk hormonal teenager refuse talk,negative
570247180734353408,seem reappear lol,neutral
570246895530078208,want change avio,neutral
570246839225745408,seem undo seat selection mce want card select free seat,negative
570246800247902208,announce boarding choose limit catering point run show lack planning imo,negative
570246108699627521,thank quick response appreciate,positive
570245433466884096,thank respondingmy laptop bag need work worry file code utevgw,neutral
570245402982785024,guess get brag fly choice unlike other fly option,negative
570245367607857153,thank update,positive
570244934634090496,thank finally let get book flight frustration set,negative
570244910563110912,guess one select many problem sudden whole trip get jack,negative
570244720229797889,yes get disconnect due lack wifi strength reach help david,negative
570244388175130625,communication seem issue,negative
570244158591406080,guysi rnodfw tomorrowplane come dfw bad weather amshould consider froute connect,neutral
570243095482261504,travel infant check carseat free provide bag someone tell want confirm,neutral
570242829294960640,wait nitrogen strut airport nozzle calibrate try find another,negative
570242420643917824,explain whole story early flight,negative
570242205463359488,let hope stay waybig thank groundoutside crew across last month great post yesterday,positive
570241664272371712,hellomy baggage lose another city anyone help,negative
570241221303468032,boss,positive
570241070577139713,sit plane columbus suppose leave hour ago mechanic find tool service shock absorber,negative
570241050079420417,yet plan could fly low slow right front would great,neutral
570240896387710976,forget select ksml flight minute hour mark way change,neutral
570240784357830659,pick nonstop flight thing get take diff route airline suppose,negative
570240764812378112,response incredible truly amazed step take enhance customer relation big thank,positive
570240647678050304,ill,neutral
570240625536323585,yes talk fll say central central say fll bet mth,negative
570240524592017408,issue wait ramper close dooronly waste fuelamplikely tell need fuel,negative
570240452588380161,lack communicationcompetition american air chance,negative
570240336519258112,follow,neutral
570240246719381504,already wait hour want get home,negative
570240207682998272,apparently tell staff ground keep promise come,negative
570239952975482881,day contact human apology letter read soon,negative
570239688755302401,well show still sit gate plane depart,negative
570239463089000449,thank guy get sleep hang dfw bad weather,positive
570239376283676672,ticket book mile sorry sell ticket company merge fix,negative
570238822157570048,possible change number passenger flight booking problem let change,negative
570238782202470402,great thank,positive
570238126611963905,still foot freeze door open flt time fuel wait ramper,negative
570238052943208450,get call baggage dept still look property go miss prerecord human service,negative
570237966355968001,help,neutral
570237399932018688,fat man stick airplane bathroom,negative
570237269753376768,connection,neutral
570237238631669763,deal reflight booking problem agent miami airport,neutral
570236690637459456,simply amazing smile milesthank upgrade tomorrow ordwe spend lot time together next week,positive
570236587386122240,status flight xna dfw get different report,negative
570235413224427520,thank quick customer service today know winter weather fault,positive
570235209783717889,need yyz tmr morning switch united already bag still lala land,negative
570234946700357632,drop follow need help,neutral
570234676494757888,whole plane old plane seat leather come apart seam,negative
570234625848696833,yes travel marsh harbor,neutral
570234327071629312,try coordinate airport handoff nutella,neutral
570233809129467905,flight select online ticket would miss connection need help get dfw iah,negative
570232494034964481,seat disgust old dirty go refurbish plane air jfk phx,negative
570232487454113792,way manually add gift card exeu ticket metal long haulba intraeu,neutral
570232122826493953,understand need drain lavatory fear freeze policy check boarding smh come,negative
570231192102019072,fly min delay mechanical issue perhaps consider maintenance,negative
570230559693078528,repair make water line potable water board flight take soon time new plane mcigtdfw,negative
570229557740969984,thank recommendation sit minute last update min ago,positive
570229222662410240,ill stick future change fee first bag free stellar customer service,negative
570228063625207808,show plane,neutral
570227917877354497,although control weather come great customer service,positive
570227911803998208,local agent person answer question phone service terrible,negative
570226757380530176,help,negative
570226695724244992,already book flight use amp change fee flight booking problem different type ticket,negative
570226471941251072,depend terminal good option arrive depart breakfast burrito crave update,neutral
570226414525542400,overzealous stewardess prevent bring car seat,negative
570226080457449472,watch parentthey break stroller amp tell look fine print,negative
570225101104226304,wish could remember name,positive
570225098189348864,delay connection pns,neutral
570224968417603584,thank get back frequently weather advisory update throughout day,neutral
570224942681206786,live dfw hub hate fly jfk get ireland,negative
570224927602839552,one airport help another customer get tell flight leave till,negative
570224421194964992,thank always start vacation,positive
570224417445261313,talk actual person help guy,negative
570224015656284160,customer service provide wiggle room change flight without change fee always accommodate,negative
570223806322581504,flight kill layover still want breakfast hungry get dfw,negative
570223582380494848,yes thank want start vacation,positive
570223576038686720,flight number,neutral
570222998919225344,staff rsw work sliver airline desk helpful get information flight,negative
570222495145406465,pilot announce plane unused day maintenance deal another aircraft,negative
570222445971382273,know probably way get cheap airfare ticket flight leave hour,neutral
570222414400860160,thank reply try figure get dfw,positive
570222239603273729,merge airline ready prime time book elite flyer,negative
570221955976187904,yes obviously stink one option suppose fly yesterday,neutral
570221471844278273,good morning tamara well try get comfortably flight soon,negative
570220301465681921,make thank,positive
570220267462529024,maintenance sit two day frozen line find board come,negative
570220208037584896,thank yayayay,positive
570220154363232256,hope contact wks ago respond still issue fund,negative
570220053142097920,tell emergency service stay home next hour,neutral
570219969717219328,thank responsive twitter truly impressive,positive
570219877006503936,flight depart tomorrow wednesday cancel flightle anyone make airport weather,neutral
570219815941615616,manch charlotte tell could get flight west palm beach nothing early,neutral
570219379696148480,    wack ass terminal food lounge bueno never,negative
570218829546024960,flight,neutral
570218794414673921,send cheque today pay bank account annoying,negative
570218532060835840,wichita fall airport bad never fly unknowledgeable staff,negative
570218269111664640,please tell dfw weather advisory rdu entire state shut ice amp snow,neutral
570217971815211008,thank much appreciate,positive
570216960321044481,like originally try happy pay difference,neutral
570216815105847296,issue weather advisory rdu entire state shut overnight winter storm,neutral
570216606057541632,still wait go far long someone speak,negative
570216406119157761,mission accomplish today thank,positive
570215492838920193,zoom sauce potatoe stuff vile mean vile,negative
570215343530102784,merging mile complete month,neutral
570215106426114048,    month ago good cater domestic airline today bad planet fly almost,negative
570214789487693824,wifi dcastl route hour flight could use love,negative
570214732067700736,    even bother cater dog food one eat,negative
570213186139525120,thank make bad fly experience ever never book airline train flight attendant well,negative
570212842206580736,lose basket ballbag plane,negative
570212118059995136,thank great customer service family make back sit safely weather dfw make thing little worrisome,positive
570212050548461568,seem little preoccupied bring attention flag issue observer,negative
570210392539934721,gate time though make cry make scene min instead board plane still outside,negative
570209266264449026,disappointing lack kindness toward person agent ask counterpart person talk,negative
570208992439312384,yes start flight get home hour late flightr record locator bsuxlu,negative
570208909522182146,staff refuse allow woman board departure sign still board,negative
570206562855329793,fantastic thank try tweet photo view,positive
570205917024628736,excellent love guy first class ill hug see shortly,positive
570205132094349312,thank email long expect response,positive
570204972589002752,say work time dfw security entrance beforeafter precheck whereas pay service,neutral
570204930520190978,sgf dfw might want clear ice plane land,neutral
570204435663581184,great job tyr ground crewnow let get bird outta tell flight wait mebe mike,positive
570203943671865345,state get help hrs y spk live person tell chk site,negative
570202978650603520,one question wife get bonus call today,neutral
570202730293100544,sufficiently sorry actually anything guess system presumably beyond reproach reform,negative
570202621123780608,good morning wonder pretsa check boarding pass morning,neutral
570202204281425920,yes bit follow,neutral
570202173172281344,flight attendant extension brand bitchy flight attendant flight appreciate,negative
570202160564203520,special meal cater jfklax thankfully qanta rest wayi fear cater,negative
570202097041305600,get compensation cancel flight departure twice make miss wedding,negative
570201740496257024,character enough describe inconsiderate employee,negative
570201347414462464,hope possible frozen view along way,neutral
570201233220198400,see blue look,positive
570201172985974784,cabin thank message remind people choice fly choose another airline next time,negative
570199974719455232,really even look see happenedwhat could well next time,negative
570199267668676609,delay miss due delay new flight delay,negative
570198744907567106,thank,positive
570198522911436800,tell drive back drop could attempt fix really time,negative
570197804091621376,next set flight next year dublin,neutral
570197779290697728,flight change airways get two seat together help,neutral
570197193254170624,flight wrong day confirm usxlon departure people,negative
570196895383080960,trouble flight booking problem seat march operate neither airline website allow seat selection,negative
570196007243395073,thank robotic non helpful assistance,negative
570195799256072193,fly weekly see one,negative
570195668850995200,would love say much flight internet personal old plane,negative
570195492006707200,uwont allow memake change online force mesit thru excess phone wait timesampstill insist charge crazy fee service,negative
570195444300718080,speed dial,neutral
570195089869447168,thank book flight use read exchange way send,neutral
570194709261488129,amazing watch travel celebs world show youth america fly,neutral
570194141612789760,travel week delay cancel flightlation want learn merger press delay connector chicago,neutral
570193870769811456,require customer fill contact information time seems design prevent limit interaction,negative
570193599977148416,horrible service luggage get destroy flight woman baggage service rude help,negative
570193307139239936,rather clunky process whoever design clearly understand email,negative
570192886689628160,thank flight today great crew,positive
570192751830171648,thank contact american email address write unmonitored account,neutral
570192546367975424,customer relation dept oneway email allow response helpful,negative
570192183766196224,sorry answer claim ref accordingly without use weather,negative
570191874151092225,motor usually start engine break ground crew fail time per pilot,neutral
570191763731841024,rise like sun dca morning member good view,positive
570191664628699136,guy serve drink til need awheelchair get plane important assaulted woman,negative
570191286667513856,lot talk miasfo year old plane    ,negative
570189934096719873,get together perfect combination delay cancel flightlation,neutral
570189507447775234,sorry sad answer fully refundable first fare response week future,negative
570188794730848256,thank info change need make phone correct way agent call directly,neutral
570188405541175297,bot haha always lie,negative
570188115077259266,especially death family still solution hour countingthank,negative
570188097305976832,fortunately window seat noshow able scoot create space,negative
570187686213918721,great sit hour first technical problem,negative
570187239864414208,absolute bad experience ever,negative
570187100710002689,call back since department close big bunch bull,negative
570186666276577280,need know do like promise would yesterday,negative
570186533258416133,late flight board exit row take could get bad guy next buy seat,negative
570186514178519041,yesterday phone,neutral
570185364746461184,restaff commence new policy industry embarrassed,negative
570184535507210241,statement send yesterday like jeanine say even call last night well excellent service,positive
570184234498805761,need talk ensure statement send bank get credit charge,negative
570184083692658688,month straight travel ahead time find new airline,negative
570183052401508352,ticket confirmation email anything else,neutral
570182972554371072,fly dca bag iad already late flight meeting work call number land,negative
570182283665088512,try dpdfpp,neutral
570182054987505664,face palm believe last hrs hrs sleep,negative
570181700036087809,wow regina tell file request lose bag statement finish travel get argg,negative
570181406787301378,share experience several time ref aas response senseless weather cause,negative
570181077861474304,record number bpdfpp,neutral
570180703746461696,apologize rude sale rep failure offer anything trite condescend platitude,negative
570180010125864960,embassy suite woodland park drive herndon virginia,neutral
570179813845147648,non existent take far neededwhy hide behind corporate logo provide number,negative
570179562174328832,laxogglax use hard earn mile give lousy service faulty seat leg damaged bag customer care,negative
570179455911481344,find midnight last night would think agent lax could relay infobag flt,negative
570179344833708033,cancel flight flight yesterday rebook middle seat acceptable upgrade emergency row would help,negative
570179236633432065,right provide faulty seat flight plus damage bag replace shrug damage flight,negative
570178966725767168,good enough need provide phone number partner investigate,negative
570178443167571968,lol great answer agent check passenger quickly possible appreciate patience,neutral
570177752973885440,super spring tide tide century draw tourist french coast,neutral
570177745759678466,right,neutral
570177697814425600,yes dulle need deliver embassy suite herndon still chicago fiasco lax,negative
570177331358076929,point wait another week one airline refuse handle complaint phone,negative
570177012360462336,machine break line door self service cust support bag check,negative
570176385534300160,would see est sound asleep,negative
570176104541122561,merge airline work program frustrating gate agent busy pouting care,negative
570175988648316929,ability anywhere ticket counter cust service online do,neutral
570175858469515264,strand someone city without luggage would think would want earn business guess,negative
570175764643094528,need get shit together counter people amp massive line people need catch flight,negative
570175461298475008,know policy ask little kindness due extenuate circumstance,negative
570175182012174336,pilot another flight attendant leave walk away laugh wow,negative
570174964856266752,leave counter go downstairs tell elise agent join come counter,negative
570174794425098241,course company job guy fail first place upgrade well talk,neutral
570174284284497920,maybe long trip late flight night amp queue baggage claim two terminal good think pay instead,negative
570173690475728896,really need customer service training unhappy ee morning chicago gate chke schd,negative
570172549910409217,sit runway hrs takeoff hrs late flight pilot plainly state compmech issue,negative
570172301163008000,flight prepare flight depart,neutral
570171986648965120,alright prove day ago sit plane jfk hrs deplane reboarde,negative
570169851156701185,try choose seat every time next flight get system error,negative
570167726972538880,thank airline say locate detroit also inform fly matter,positive
570166071640133632,talk delta hour phone get number delta ask give,neutral
570164654061838336,policy maker need change mindset aviation fly,negative
570163418637996032,already reply sorry believe fair journalist write article trip include,neutral
570162212616212480,leave strand send baggage important medication different city daysampapologise voucher appalling,negative
570160153493774337,try change thursday flight ridiculous wait time phone website help,negative
570159133795741696,see american old colour saturday surprised see,neutral
570158980611350528,skipper walkaround,negative
570156001485312000,plane veer runway icy dallas airport,neutral
570153610870456321,thank acknowledgement ife work well anyway maybe time upgrade low profile system,negative
570153000079126528,thank can reply,negative
570152557475028992,go check flight advance husband seat separately flight happen,negative
570150741022617600,expect high level customer service amp flight crew give accurate information,negative
570146467542933505,least explanation one tell flight cancel flightle,negative
570146395593666560,try land noone email customer service twice seem care,negative
570146348613406720,since rebooke another airline would like compensation timemoney lose,negative
570146091141722112,nothing do enough,negative
570145544078815232,rebooke flight late flight connection,negative
570145106415771648,suprise new vanity kit set frequent traveller thank,positive
570143200935063552,gah frustrating nobody address usa bag disorganised,negative
570142665246965760,lovely flight back mia lhr great crew thank,positive
570142278729076736,email several timeshand write letterwent airportcalledplease fix please help,negative
570141242769559552,offer cot sleep onafter cancel flightle flight fucking cot hotel like suppose provide,negative
570139793608175616,last year flight delay cancel flightle do,negative
570139364178530304,another generic response guy cmon terrible actual helpful person rude employee lax,negative
570138307767578625,try extremely rude even supervisor ask speak supervisor tell,negative
570137359787827201,yes still human hope deal horror story people share complain dot everyone,negative
570137063716216832,try contact everyone flight refund offer might believe sincere,negative
570136706877272064,file multiple complaint prefer continue warn public instead waste time inhumane corp,negative
570136130126897152,bad experience life avoid cost lose belonging humanity even offer compensation,negative
570135402306080768,terror story luggage delay way international flight day total,negative
570135205123530752,bad service ever delay flight hour plus miss bag employee rude,negative
570134947828080640,thank generic computer generate response accommodate traveler instead say sorry,negative
570133621870174209,give cot people get hotel roomsthat terrible,negative
570132715577552896,twicegot letter back say company issue refund phone bill helpphone shut,negative
570132410588917760,yeah guess two different thing weird thing brain thank xox,neutral
570130792443039744,yes one answer train,neutral
570130746356211713,site say please note offer print subscription service american way,negative
570129843594997760,weather say people receive hotel room people end line get,negative
570128847439417344,hopingpraye safe flight stop deice plane yet,neutral
570128633957736448,lose bag daysampcharge toarrange pick upin argentinaclaime tollfree reimburse help,negative
570128126480674816,pity machine reply perhaps story unusual expect well response give article inflight magazine,negative
570127035890184192,rebooke flight question people get hotel other like,negative
570126389279662080,respond info different customer service line,negative
570124993176203265,do,neutral
570123872168574976,help phone gate checkin book travel client believe lack service,negative
570123495180410881,pay money want reach help way around,negative
570123386925539329,flight get rest wait another hour receive automate phone call,negative
570123304498917377,know meaning customer service nightmare pay direct flight bump dallas flight cancel flight terrible,negative
570123207824568320,absolutely horrible customer service person suppose call immediately call back disconnect,negative
570123136542224384,also pass website around passenger,neutral
570122982863060992,flight cancel flightle call say call back hang say wait hrs,negative
570122962726039552,,negative
570122868039634944,okay someone look fear lose forever small item,negative
570122183072092160,kind airline guy run people get line first receive hotel voucher terrible customer service,negative
570121689503301632,wheel break get swear,negative
570121673099190272,cancel flightle flight fresno rebooke lax flight cancel flightle midnight hotel available,negative
570121276016234496,ill give reward whoever find return thur fly back thru earring,negative
570119444451745792,check des moine lie ord final destination austin texas baggage check ord,negative
570118668551458816,btwn gate amp lose diamond earring pls maintenance look,neutral
570116595193810945,deplane change plane,neutral
570116487278501888,guy cancel flightle flight today book tomorrow unfortunately rebooke thank,negative
570116329694310400,run one flight min next flight sit plane hour,negative
570115988714164225,flight crew amp ground crew handle situation well texte notification let catch wink delay,positive
570115532906569729,thx hope iah dfw okc turn long trip today work tomorrow,positive
570115339515592704,understand hope rectify advance would call auh need one check bag,negative
570115286289899520,yeah buy plane ticket san diego detroit fly one plane home tomorrow,negative
570114451120074752,nothing mother nature like poor commutation,negative
570112074249928704,bad airline entire world fly nightmare know would,negative
570110706588262400,hey name issue reservation help,negative
570109867031191552,dmd,negative
570108519237558272,thank lost item locate ord return,positive
570106218825564161,provide mean dialogue fear drive decision,negative
570106114202861568,four hour late flightrs finally fly outtoo bad miss event,negative
570105753471746048,please allow speak someone dialogue would solve issue well fast email,negative
570105616515145728,bagit complete lack respect call hang daughter bag,negative
570103908607135744,sna curfew cause diversion provide transportation lax pilot sure time,negative
570103559318081536,allow conversation upset customer customer service,negative
570102866754592768,cool flight cancel flightle sit plane hour,negative
570102669299351553,something everything happen yesterday,negative
570102251563274242,forget lounge,neutral
570101910402940928,thank bleh disconnect let try,negative
570101803708080128,appreciate,positive
570101777934086146,love admiral club thank hey follow,positive
570101666571288576,reference number request,neutral
570101550787350528,curious thank response always good bad well competition,positive
570101395698941954,customer service deplorable disgust company ignorant people phone lost baggage,negative
570101371409559552,stick plane dallas suppose go okc issue plane idea much long,negative
570101194678517761,thank submit damage bag complaint onlineis anything else,negative
570101027439046656,thank,positive
570100947923419136,respond respond response speak someone,negative
570100829396406272,thank always airline choice possible,positive
570100824703143936,gate agent disappear customer service agent miserable unhelpful,negative
570100233398571008,report miss baggage baggage claim leave midnight,negative
570100035167379456,connect customer service rep rather speak person computer thank,negative
570099970742886400,tsa try check thing buy people tell late flight want thing back,negative
570099716379316224,arrive eastern deplane crjs airstair icy tarmac valet bag send carousel,negative
570099562548834304,attend correct complaint via twitter whoa brave new world live thank american air,positive
570099506135437312,could get anyone phone day flight rebooke miss conferencewe flt tomorrow,negative
570098489943666688,        flight,negative
570097604182351872,sad afford long distance trip though,negative
570097527841693697,btw guy consider make lounge austin intl airport populate flightd area help company sure,positive
570097483432337408,travel mile would expect horrible travel experience,negative
570097456786104320,expect delay tomorrow morning,neutral
570097279870361600,bad customer service experience ever bad lawyer enjoy wrath,negative
570097189617143808,beyond complicated feel like use fly united platinum mean nothing,negative
570096856685871106,look forward hear back hope next trip like,negative
570095696491241472,trust love beautiful,neutral
570095443364831232,follow sure hope help,neutral
570095131967295489,really would love experience first class planelooks stunning,positive
570095043169529857,love service cheap upgrade american provide one good airline ever good food good seat amazing thank,positive
570094749933289473,break sick wife luggage handle go jfk laxshe drag bag thru airport,negative
570094120993054720,every chance get thank keep exec platinum,positive
570093652120178689,yet wait connect agent,negative
570093520909832192,expect response customer relation,negative
570093462738984961,yet wait connect agent,neutral
570092677196181507,glad want help agent call rant shitty service every day,negative
570092530236149761,hour cancel flight change itinerary book online hour impossible scenario,negative
570092218058346496,flight via united arrive dfw car park iah,negative
570092210466611200,online site flight list chronological order result mispurchase anything do,negative
570092184948645889,find footage happy,positive
570090452809949184,well clear custom auh need get iah arrive dfw possible retrieve luggage iad,neutral
570090252544708608,share many many other      ,neutral
570090251122663425,tell get abi early tomorrow,neutral
570088600949411840,everyone else outstanding,negative
570088470171013120,last dfw ord weather relate flightd austin leg delay well,negative
570088310334484480,bag fly fly delta still sure whose final carrier refer,negative
570088135851266048,follow back guy,neutral
570087950156898305,cancel flightle flight last name right thing reinstate ticket,negative
570087510941962241,flight veer icy runway dfw flight cancel flight mon figure right,negative
570087305320357888,know love airline friend problem retain info need,negative
570087222663229440,late flightr complete itinerary change lose work time yeah get rebooke,negative
570087022292905985,surprised fast respond brand twitter also fast world,positive
570086891342733312,get kid look picture hope flight come whole story much,negative
570086501222096896,clueless kind rez agnt contact usair around midnite tell miss funeral,negative
570086488324485121,nice try hear crew whisper still hotel probably think work tomorrow,negative
570086434410930176,hand sanitizer bathroom flight,neutral
570086014980648960,airport right people know react help situation frustrated,negative
570085896319401984,thank,positive
570085859132878848,break whatever want take responsibilitytoo bad customer      ,negative
570085625061384192,flight veer icy runway dfw flight cancel flight monday flightaware say,negative
570085165378068480,mom try also reason would change literally say rather empty seat,negative
570085025896665088,apology necessary wind delta xoxo,positive
570084690608201728,fucking suck,negative
570083543553945600,thank,positive
570082819025838080,way,neutral
570082289939406848,travel auh iad via etihad iad dfw via able retrieve check bag iad,neutral
570081797427621888,serious thread maybe guy reread,negative
570081695342309377,plane day first take svc schedule dep still ground ord,negative
570081679844319232,joanne san diego staff phenomenal give girl raise handle well anyone,positive
570081513087369216,beyond redemption jfk baggage claim look like luggage warehouse,negative
570081165459259392,send,neutral
570080703171448832,flight,neutral
570080608996556800,thank dart get home time work morning dendfw waste vaca day,positive
570080545461407745,even follow still get answer phone bad customer service ever,negative
570080397628825600,yeah gunna nothing whole organization joke,negative
570079755560595456,sister receive call trip wednesday flt cancel flightle resche next day,negative
570079290953486338,great tell fix        ,negative
570079030029848579,min delayedstill waitingyou need something improve,negative
570078673090408448,say web site fly directly ord dub try book say stop,negative
570078556711026688,glad hear serious injury minor crash evening,positive
570078022201532419,book airways site see cancel flight link,negative
570077997648064512,sit airport long periolodicly time plane nasty,negative
570077431484121088,snowice forecast dfw pmwe change policy reservation hold morning leeway,neutral
570077011324096514,space seat thank pilot back early ohare think possible,positive
570075821127249920,late flight geez flt flight,negative
570075716861206528,guy wifi international flight,neutral
570075101326024704,add insult injury pick real class act ill stick delta,negative
570074976428158976,absolutely disappointed lack service lose bag even deliver tell would happen,negative
570074886606958592,follow,positive
570074601801318400,prefer seat,neutral
570073396152676352,load people board plane long day first unserviceable,negative
570072578540347393,late flightst usair early,neutral
570072153607049218,delay tonight flight dfw sit family member board,neutral
570072031502340096,go flight delay lot,negative
570071877089148928,use swu finnair codeshare american operate flight jfkman thank advance help,neutral
570070485653786624,try multiple people already sit phone hour half get nowhere,negative
570070483338731520,onei book different one past day,negative
570070364723814402,nope could make change online min hold time deal rude rep hour window close,negative
570070044547403777,care customer break gear tell anything     ,negative
570069642976239616,yestwicefor two different flight occasion,neutral
570069345818161152,cover photo twa wonder,neutral
570069262586540032,unable access website try,negative
570069217879461889,yike,neutral
570068649295241216,hopefully fix get new aircraft wait board,neutral
570068466717237249,good plane business today,negative
570068449646346240,need cancel flight flight book early tonight able twitter,neutral
570068397544710144,love today fight bad draft airplane please add air air thanksm,negative
570068393736302594,keep,positive
570067446712791040,    apology good enough plane mechanical hour delay unacceptable,negative
570066231757180928,thx apology commitment fix broken system would well actually fix would well still,negative
570066226233417728,seat assign inappropriate child age know age child,negative
570065545392861184,big joke ever see tell everyone never use guy cause joke,negative
570065322369101824,pay accommodation one cancel flightle reason know say lie cause weather,negative
570064927550889984,airport extra night hotel hear anything embarrassing airline say,negative
570064554232688640,get bit ridiculous make miss full day work pay cab back forth,negative
570064443159089153,assistance helpful frustrating disappointing experience amp wsmall child inconvenient,negative
570064285860171776,cancel flight flight say cause weather condition flight cancel flight,negative
570064025918115840,guy huge joke cancel flight flight reason time one trip,negative
570063648468688899,go pathetic online work phone want give seat assignment,negative
570063451143462913,receive ticket thank help,positive
570063192581390336,"jet slide icy taxiway  

 story",neutral
570063107701272576,get hand call reservation reserve seat let select online fee,negative
570062369096908801,flight delay hour human error like food truck hit plane line frozen,negative
570061921145065473,disappointed airline never book guy,negative
570060846241611777,thank,positive
570060776301424641,find lose luggage bring tomorrow next day weather nice terrible service,negative
570060726523584512,would send ask question deaf hold long,negative
570060687164067840,sorry disappoint kid job,negative
570060649780400128,allow book available seat,negative
570059874480091136,seriously flight detroit dallas cancel flightle day row want get home amp see wife amp kid,negative
570058070224728064,delay trap plane water air never ever ever,negative
570057993770831872,literally tell rather empty seat mom get come early amp take appointment wow,negative
570057871058079745,post response facebook everyone see people appal lack concern,negative
570057855358935043,advantage deactivate think deactivate customer acct without knowledge,negative
570057809037008896,thank make bad flying experience ever different plane mechanical issue hour count,negative
570057784114302977,backpack need see agent,negative
570057416718491649,really want sign airline credit card absurd change fee switch flight make think twice,negative
570056907634798593,send email customer service night happen response basically bad sorry contact,negative
570056289419526145,place itin hold expire log acctit go seat release inv help,negative
570056002692710400,tpa ord another successful journey thank hospitality,positive
570054549915873280,thank response much appreciate,positive
570053952856854528,flight use gate wbuse plane awful boarding process hour half late flight,negative
570053168349851648,another line call hold hour also get compensate loss time money,negative
570052723409874947,day finally get automate service call back hang beyond ridicule help,negative
570052545298759680,ask waiver change fee flight book win past hrs rep rude tell even try help,negative
570051874537271296,idea flight hsv dfw tomorrow cancel flightle minute ago,neutral
570051834188075008,thank actually make connection flight delay guess delay bad thing,positive
570050754158800896,issue long wait infinite loop system let customer wait leave message,negative
570050635703300096,policy change see people hamster rabbit,neutral
570050603927392257,thank attendant flight advise connect flight hold run kid flight depart poor service miami,negative
570049704618299392,hour wait phone air help hour wait airport yesterday love service guy,negative
570048310876119040,stand baggage claim wait bag hour dfw gate foot,negative
570047946932101120,right miss connection three hour kay lose bag,negative
570047669370036224,obviously see agentbooked tomorrow morning hotel transportation,negative
570046633418891264,suppose hour ago wait hour ridiculous,negative
570046387825410048,clt leave gate next clt need help,neutral
570045914347237376,company policy refuse employee speak employee phone interesting,negative
570045645714620417,still hold hang first time another minute,negative
570045585149063168,rebooke get notify cancel flightle,negative
570045461077352448,flight tomorrow,neutral
570044700951838720,thank shoutout candace enjoy ride always adore american airline,positive
570044497330987008,without notify though like cancel flightling flight kim weather play nice,negative
570044332843134976,still think pjs may sell board come,positive
570044138302808064,flight lie flat seating stl pdx around date march,neutral
570043591927537664,refuse customer willing pay upgrade half first class empty,negative
570043390773084160,customer service call refund money,negative
570043199596531712,still hold,negative
570042981794729985,ever wonder find respond many customer complaint twitter airline suck,negative
570042963021205504,people cruel stupid post personal email damn internet lose mind,negative
570042828983820288,get class discount wifi fly airline approx,neutral
570042700835082240,sit fourth plane today mechanical problem excuse tough loyal,negative
570042296357539840,thank,positive
570042155634450433,    flight delay posmia miss mia atl need seat last flight atl,negative
570042096242917377,bad service miami airport,negative
570041376005443585,need entire customer service overhaul would never treat customer anything less service,negative
570041195113492480,guy intentionally try lose customer money,negative
570041144488230912,continually play accord federal regulation every second could see quick service,negative
570040903735373825,send trust traveler add reservation tsa pre,neutral
570040802845421568,thank hire car chicago drive mke mean airport,negative
570040750412406784,folk executive platinum desk great pro understand displeasure change fee switch,positive
570040411206631424,thank anything help would information help process,positive
570039635541274625,thank cancel flightle flight delay flight tell miss work hotel,negative
570038882294607873,flight delay hour pilot spend hour phone get agent phone,negative
570038580967383042,advise gas pilot flight bad one take action,negative
570038564110467074,need report complete disregard pay customer,negative
570038498566283264,anything particular ask want document mileage plus status,neutral
570037969819545600,give number call instead empty email since work,negative
570037613899481088,check consistently call multiple time loyal customer disappointed,negative
570036538488139776,congrat call center customer service guy name fidencio answer go amp beyond help,positive
570036463729020928,daughter record loc kybilc travel need adjacent seat across isle,neutral
570036327825195008,gabriela miami rude employeeworke mialga check make experience unpleasant,negative
570036187815149570,make sense tho since give free upgrade first,negative
570035338925592577,want cancel flight want take someone keep price hold today,negative
570034368086827008,delay communication,negative
570034112863608832,would like additional detail issue airport flight agent name happy automate lip service,negative
570034025148108800,suppose depart central ready close door central,negative
570033764044304385,despite inconvenience situation handle quickly appreciate much,positive
570033624306708481,absolutely,positive
570033439857979392,cluster continuesstill connect instead directbag charge seat together,negative
570033429816999936,    pregnant twin go abandon overnight airport hotel fault,negative
570033259842801664,idea delay flight delay another destination time,negative
570033099939184641,receive actually thank,positive
570033000777457664,flight pensacola delay flight,neutral
570032636657311744,status itinerary say request red mean,neutral
570032541933051904,bad rep loose costumer luggage stop fly back,negative
570032010145607680,happen,neutral
570031758546063361,drop call people answer phone always high call volume call,negative
570031615130394624,thank idk still late flight hope get tonight,positive
570031138913329152,work call get cut still hold dfw look well tomorrow,negative
570030165788459010,give answer flight delay long compensate miss flight lima cuzco,negative
570029599930880000,help update birthday incorrectly input reservation prevent check,neutral
570029442514333698,yep saidi feel sorry run account embarrassing,negative
570028289399525376,tsa say nothing could question employee swap customer belonging,negative
570028125024706561,wait minute,negative
570028083606122497,thank,positive
570027031326535680,need assistance reflight booking problem flight dfw light,negative
